"","...1","crime_id","month","reported_by","falls_within","longitude","latitude","location","lsoa_code","lsoa_name","crime_type","last_outcome_category","context"
"6826",146063,"eb027eb30199a12ae0728ad54826e3341b23299913ab8cd662ec8ba065c893e5","2020-03","Merseyside Police","Merseyside Police",-2.997564,53.645884,"On or near Parking Area","E01006969","Sefton 004D","Shoplifting","Court result unavailable",NA
"6827",146064,"01b3649cfd9e5e1ee3595fa91e427a1562a177aafbe80cfb80c61ca8bcdcb0f6","2020-03","Merseyside Police","Merseyside Police",-2.997564,53.645884,"On or near Parking Area","E01006969","Sefton 004D","Shoplifting","Unable to prosecute suspect",NA
"6828",146162,"a6f9a75e64d2a9ba298bc8651a32d05804a28aca7a9e4fee596f2556e9baaa67","2020-03","Merseyside Police","Merseyside Police",-2.993905,53.64533,"On or near Hall Street","E01007058","Sefton 006A","Shoplifting","Court result unavailable",NA
"6829",146185,"0cf203048e50ab25ef679e80260dfdfab4d3f8eb4fd0a24fa78687ae5cc25c22","2020-03","Merseyside Police","Merseyside Police",-2.969119,53.632482,"On or near Scarisbrick New Road","E01007060","Sefton 006C","Shoplifting","Investigation complete; no suspect identified",NA
"6830",146201,"b696ef795d452d149a1ea637c800119b78098be19322a1fce96a5ef521e7e118","2020-03","Merseyside Police","Merseyside Police",-2.976799,53.643521,"On or near Fir Street","E01007061","Sefton 006D","Shoplifting","Investigation complete; no suspect identified",NA
"6831",146202,"2e70053e5743b108c415d613db89c4dbcf91f47831d8dc708cf7ac388611682d","2020-03","Merseyside Police","Merseyside Police",-2.976799,53.643521,"On or near Fir Street","E01007061","Sefton 006D","Shoplifting","Investigation complete; no suspect identified",NA
"6832",146203,"13b7f654886b887c9ca887f8dbe009991d15d5a187ffdb2cbfbec975270828e4","2020-03","Merseyside Police","Merseyside Police",-2.976799,53.643521,"On or near Fir Street","E01007061","Sefton 006D","Shoplifting","Investigation complete; no suspect identified",NA
"6833",146207,"fc87dd7f2045d96903185be995857698782ff5bdc475d28ccc6a1f32b2f3dc2c","2020-03","Merseyside Police","Merseyside Police",-2.986322,53.650364,"On or near Leyland Road","E01007064","Sefton 006E","Shoplifting","Investigation complete; no suspect identified",NA
"6834",146237,"8c3698ebfe303f66ea96c35cf905766c1fce22ea6bf0323247402f0c2759eb4c","2020-03","Merseyside Police","Merseyside Police",-3.000887,53.642486,"On or near Supermarket","E01006994","Sefton 007C","Shoplifting","Court result unavailable",NA
"6835",146238,"37a857631a1be68aaa2cf5abc01b40b9d4731ded44670455bd30039aa496f7ba","2020-03","Merseyside Police","Merseyside Police",-3.000887,53.642486,"On or near Supermarket","E01006994","Sefton 007C","Shoplifting","Investigation complete; no suspect identified",NA
"6836",146239,"d14faed84ceafbfc22044fbb29034ce10026a71fdd1a5535dc256b3a486219bf","2020-03","Merseyside Police","Merseyside Police",-3.000887,53.642486,"On or near Supermarket","E01006994","Sefton 007C","Shoplifting","Offender given penalty notice",NA
"6837",146413,"ca26d00490d455b254e1ab4e018957a1e34eb57a1b69b77a3aa98bfdcb889dd3","2020-03","Merseyside Police","Merseyside Police",-3.037866,53.602225,"On or near Station Road","E01006927","Sefton 011D","Shoplifting","Investigation complete; no suspect identified",NA
"6838",146414,"adc887b73b2844e3c9eee99931d4ccadc5f60bf09c4c7bb3dab63efeb62844d5","2020-03","Merseyside Police","Merseyside Police",-3.032693,53.603286,"On or near Petrol Station","E01006927","Sefton 011D","Shoplifting","Investigation complete; no suspect identified",NA
"6839",146457,"ecd63ede7abdcfe6a3d04f10028cb5a4d9929b82b4cf1b00f9984181f636e674","2020-03","Merseyside Police","Merseyside Police",-3.080761,53.560425,"On or near Parking Area","E01006989","Sefton 013D","Shoplifting","Court result unavailable",NA
"6840",146474,"20957db027c17473842f94e5205c4b7607e1b246c5dddb593eaf2d0febe45a43","2020-03","Merseyside Police","Merseyside Police",-3.061052,53.556539,"On or near Supermarket","E01007081","Sefton 014D","Shoplifting","Court result unavailable",NA
"6841",146486,"7931dd5485eb4f39ae0d15c7c383b2919540caa45679f72594087b3a278a7053","2020-03","Merseyside Police","Merseyside Police",-3.074152,53.550453,"On or near Foster Road","E01006992","Sefton 015B","Shoplifting","Investigation complete; no suspect identified",NA
"6842",146487,"d5df6070078a42050ab4fecc4e40f997157c171ec00b45c001fefb768790477a","2020-03","Merseyside Police","Merseyside Police",-3.074152,53.550453,"On or near Foster Road","E01006992","Sefton 015B","Shoplifting","Unable to prosecute suspect",NA
"6843",146565,"c4a41eaaf59155ed7b680613ef13ee91c75d39d156af9d406e5cea78ac4cb1b0","2020-03","Merseyside Police","Merseyside Police",-2.943497,53.516365,"On or near Parking Area","E01007095","Sefton 018C","Shoplifting","Investigation complete; no suspect identified",NA
"6844",146566,"24dc5aef88eba2d139c64527d3dd040ca06b9cf93ec1f758d1a20d9e1e301296","2020-03","Merseyside Police","Merseyside Police",-2.943497,53.516365,"On or near Parking Area","E01007095","Sefton 018C","Shoplifting","Investigation complete; no suspect identified",NA
"6845",146567,"0e9f0d7fbe7f4f40c1e821234a9e80fcbcd416d57d8d525865c747bd04658d10","2020-03","Merseyside Police","Merseyside Police",-2.943497,53.516365,"On or near Parking Area","E01007095","Sefton 018C","Shoplifting","Investigation complete; no suspect identified",NA
"6846",146568,"e1d6000d194a46ec99dbffeef7b8336696f2d29ddda27e32471c29ecb5505fc4","2020-03","Merseyside Police","Merseyside Police",-2.943497,53.516365,"On or near Parking Area","E01007095","Sefton 018C","Shoplifting","Court result unavailable",NA
"6847",146577,"c3d2bd1889cc3206d31bb219f27f9bc4bd7730e40325ade2f983575051dcfffb","2020-03","Merseyside Police","Merseyside Police",-2.932429,53.51575,"On or near Supermarket","E01007096","Sefton 018D","Shoplifting","Investigation complete; no suspect identified",NA
"6848",146634,"c38af0e30205c88c43fa35b098dcb772f075e4af231e448fc02a5c0b5cb9231c","2020-03","Merseyside Police","Merseyside Police",-2.943921,53.515103,"On or near Stafford Moreton Way","E01007072","Sefton 020D","Shoplifting","Court result unavailable",NA
"6849",146676,"ff2d8b0aa8a95fe4dd6ad796569cb94f1c1938e9a4715d1432758d43beb3c1b9","2020-03","Merseyside Police","Merseyside Police",-3.005811,53.499686,"On or near The Crescent","E01007037","Sefton 021E","Shoplifting","Investigation complete; no suspect identified",NA
"6850",146686,"567da04f96345baa95be23b527784bd21cf3ea017e871a3f70d9db6f04620bbc","2020-03","Merseyside Police","Merseyside Police",-2.949867,53.491685,"On or near Supermarket","E01007038","Sefton 021F","Shoplifting","Investigation complete; no suspect identified",NA
"6851",146687,"5b16507e0c8bbc57999c98a1c4fbd53c3165dee7441ad884b72948d9ff1de520","2020-03","Merseyside Police","Merseyside Police",-2.949867,53.491685,"On or near Supermarket","E01007038","Sefton 021F","Shoplifting","Court result unavailable",NA
"6852",146688,"bdf73906bc7ea8b22955243a78796a3bc4c4bdef31b801b9bf21627b5ea726a4","2020-03","Merseyside Police","Merseyside Police",-2.949867,53.491685,"On or near Supermarket","E01007038","Sefton 021F","Shoplifting","Further investigation is not in the public interest",NA
"6853",146689,"8d1a758820a9568725619566bc38e3c0610cd0f263b09971bb14b830b402c578","2020-03","Merseyside Police","Merseyside Police",-2.949867,53.491685,"On or near Supermarket","E01007038","Sefton 021F","Shoplifting","Investigation complete; no suspect identified",NA
"6854",146830,"4aceae620c15736e27aa4c2bd50d15239fe1d2104e909dcd6e36812f71566424","2020-03","Merseyside Police","Merseyside Police",-3.025158,53.493022,"On or near Allengate","E01007021","Sefton 025A","Shoplifting","Investigation complete; no suspect identified",NA
"6855",146831,"1dd932083b6b06b85d42079349936b21349c22e44f5715816d6145db776ca39f","2020-03","Merseyside Police","Merseyside Police",-3.026359,53.492823,"On or near Supermarket","E01007021","Sefton 025A","Shoplifting","Investigation complete; no suspect identified",NA
"6856",146832,"6f957f31423d375616b434ff750511c96e458f30e6dc2f4c61b7715817d04fae","2020-03","Merseyside Police","Merseyside Police",-3.026359,53.492823,"On or near Supermarket","E01007021","Sefton 025A","Shoplifting","Unable to prosecute suspect",NA
"6857",146833,"a0e580b6d46adaeb517e839383a51cdecc5cbd8cd73929e679b5d6947f9b0d92","2020-03","Merseyside Police","Merseyside Police",-3.026359,53.492823,"On or near Supermarket","E01007021","Sefton 025A","Shoplifting","Investigation complete; no suspect identified",NA
"6858",146834,"78c6af4f0c1f54b86b46b00b848a90bc16fb1d2e9f017a9e38907c6e4f1b63f0","2020-03","Merseyside Police","Merseyside Police",-3.026359,53.492823,"On or near Supermarket","E01007021","Sefton 025A","Shoplifting","Court result unavailable",NA
"6859",146835,"1dd043b18bcb7e188e8628f77f81fe3b7f217ba101b036e666f52dcb600b9c00","2020-03","Merseyside Police","Merseyside Police",-3.026359,53.492823,"On or near Supermarket","E01007021","Sefton 025A","Shoplifting","Unable to prosecute suspect",NA
"6860",146907,"b49c63b9b574be401d7c22361b2eafad3b532e0b6351a0e0af106abee73eb5be","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6861",146908,"7c5e1f4931851a288838ba60233ad53dacc0324e548d479b7683418d54a445ce","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Unable to prosecute suspect",NA
"6862",146909,"56ad77bd319d471972874c9c9c6d133fa894604f93098a38e79cf8ed803b4164","2020-03","Merseyside Police","Merseyside Police",-2.954771,53.479161,"On or near Heysham Road","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6863",146910,"cc1c08022c1714b81644ceefd122dded28be6e1e032ef7fd14f5b319893796fb","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6864",146911,"1c47cf6dc4c42ad5fd0ac601cb228a9cdb60df0fcec0df98eac492788d799e23","2020-03","Merseyside Police","Merseyside Police",-2.948153,53.483753,"On or near Mostyn Avenue","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6865",146912,"10bea2c37a24482ff9b3fa62bde676f1ddb2b465f6175980b62768b3ee504661","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6866",146913,"09eb850c65a2e84ad04248ad5a54734a43330e27295e6a78663ef464b579ea9c","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Unable to prosecute suspect",NA
"6867",146914,"8c137534709c28d63d8131a4c28f42f87fefdb3f7aff7c1f3d7ee97bf351cb29","2020-03","Merseyside Police","Merseyside Police",-2.954771,53.479161,"On or near Heysham Road","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6868",146915,"c160110c703f418467d8fde93a08e088fd7d419af562cc8328af388ad7bd120b","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Unable to prosecute suspect",NA
"6869",146916,"3ac348d1d8b3ef569849af078fb8dfb65329a1a9d2868803b1ff139a178088cb","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Unable to prosecute suspect",NA
"6870",146917,"7a93ed51a136b20f5fb4955520af52a321487ab123af0d62da5a990a173bd7fe","2020-03","Merseyside Police","Merseyside Police",-2.948153,53.483753,"On or near Mostyn Avenue","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6871",146918,"eb63616d72f86a50feaa7a39e6cb2a275578acf9433aa644fbe38f4ccf205453","2020-03","Merseyside Police","Merseyside Police",-2.949065,53.480743,"On or near Aintree Way","E01007041","Sefton 027A","Shoplifting","Investigation complete; no suspect identified",NA
"6872",146937,"97e225a73dda6cf1006c2f096b31ab91a72fa09bbac5d1ed649a59ce6de7a0e1","2020-03","Merseyside Police","Merseyside Police",-2.958156,53.474253,"On or near Marchant Close","E01007046","Sefton 027C","Shoplifting","Investigation complete; no suspect identified",NA
"6873",146972,"5461c0702f70fd3ab3621d88fe7b8239806b370471ec1c114102407f83084afb","2020-03","Merseyside Police","Merseyside Police",-3.031756,53.484768,"On or near Petrol Station","E01007109","Sefton 028E","Shoplifting","Investigation complete; no suspect identified",NA
"6874",146973,"5ad30963c5168e569db853be6f3034b7c33288c030c602125c677e0b43f30f88","2020-03","Merseyside Police","Merseyside Police",-3.031756,53.484768,"On or near Petrol Station","E01007109","Sefton 028E","Shoplifting","Court result unavailable",NA
"6875",146974,"0417c2a560d1387ffd70ff00ea454ff2e3d10457724cb4f816c33708175663a4","2020-03","Merseyside Police","Merseyside Police",-3.031756,53.484768,"On or near Petrol Station","E01007109","Sefton 028E","Shoplifting","Court result unavailable",NA
"6876",146995,"89e928116b9024fbeeb771a1b6ffd34c4bae2401e77eb7fd185a1b0597241cca","2020-03","Merseyside Police","Merseyside Police",-2.965369,53.478725,"On or near Durham Mews West","E01007048","Sefton 029A","Shoplifting","Investigation complete; no suspect identified",NA
"6877",147064,"673b16ad81d2b6b589fd06b59b49dd36777b80355039df204af471ff38bd9242","2020-03","Merseyside Police","Merseyside Police",-2.964119,53.485405,"On or near Shopping Area","E01007088","Sefton 029D","Shoplifting","Unable to prosecute suspect",NA
"6878",147065,"770e06a92e043d64d3ac19e2a1e96e3cb2c2dc10756af95826d5b2793b71f93a","2020-03","Merseyside Police","Merseyside Police",-2.969552,53.483069,"On or near Petrol Station","E01007088","Sefton 029D","Shoplifting","Investigation complete; no suspect identified",NA
"6879",147066,"3cb4732fbd2ade81cdc5fade6b8135ad6008a99e3baa36f21b2b71e620dccfbb","2020-03","Merseyside Police","Merseyside Police",-2.964119,53.485405,"On or near Shopping Area","E01007088","Sefton 029D","Shoplifting","Unable to prosecute suspect",NA
"6880",147096,"8e92b3ba8cf9acb54f256bac93ece749b43a5f4eea0582eef179f53e1954ae70","2020-03","Merseyside Police","Merseyside Police",-3.025816,53.474706,"On or near Supermarket","E01006956","Sefton 030B","Shoplifting","Investigation complete; no suspect identified",NA
"6881",147097,"9e244eda7e27162835e3c8eb4cd3a661808ed232b88f336213ff294f35b7bd34","2020-03","Merseyside Police","Merseyside Police",-3.025816,53.474706,"On or near Supermarket","E01006956","Sefton 030B","Shoplifting","Court result unavailable",NA
"6882",147098,"36a9d57d36d498f10c5e12545674ceee03c7a881c6df41f7d014f59a6813cee4","2020-03","Merseyside Police","Merseyside Police",-3.023591,53.475508,"On or near Back South Road","E01006956","Sefton 030B","Shoplifting","Investigation complete; no suspect identified",NA
"6883",147099,"b5da7e718b946c0730aee8999a061829080a63d05fef8c933c32c3b470991806","2020-03","Merseyside Police","Merseyside Police",-3.023591,53.475508,"On or near Back South Road","E01006956","Sefton 030B","Shoplifting","Investigation complete; no suspect identified",NA
"6884",147128,"a33d9cec1a8eb9880b67892ecad7551d2b5811862204e7ed0da05959279d4a41","2020-03","Merseyside Police","Merseyside Police",-3.025927,53.47867,"On or near St John'S Road","E01007102","Sefton 030D","Shoplifting","Investigation complete; no suspect identified",NA
"6885",147291,"6e472213a67eba157bc2910c7234aee929fda62987f58ff0b0e44a4cf8dd2062","2020-03","Merseyside Police","Merseyside Police",-3.001043,53.470692,"On or near Sefton Road","E01006977","Sefton 032E","Shoplifting","Investigation complete; no suspect identified",NA
"6886",147292,"97563592aeeb495c57de24a8f3003981f714559137851e4e4aa7f534f65afd83","2020-03","Merseyside Police","Merseyside Police",-2.999346,53.470293,"On or near Marina Avenue","E01006977","Sefton 032E","Shoplifting","Investigation complete; no suspect identified",NA
"6887",147293,"a718f67cee808fefa99b0f4a45ebb418a1bc6f2887cb439d0fe9cbe164b0ac8e","2020-03","Merseyside Police","Merseyside Police",-2.999346,53.470293,"On or near Marina Avenue","E01006977","Sefton 032E","Shoplifting","Investigation complete; no suspect identified",NA
"6888",147359,"4b244c7a0d6fa283e5c3c9e261b885e7028b78c2fe0222e9f1fe2a5613012e99","2020-03","Merseyside Police","Merseyside Police",-3.007582,53.465001,"On or near Parking Area","E01007011","Sefton 034C","Shoplifting","Unable to prosecute suspect",NA
"6889",147389,"4e8cf6d6f6fad01810f46c3a83da1850a951197cadf2eb210c8513c560637915","2020-03","Merseyside Police","Merseyside Police",-2.99945,53.468323,"On or near Richmond Court","E01007016","Sefton 034D","Shoplifting","Further investigation is not in the public interest",NA
"6890",147390,"5897409d6b9e88f943a25ade7f6ef763718d273b549ab519f0148076854eb564","2020-03","Merseyside Police","Merseyside Police",-2.99945,53.468323,"On or near Richmond Court","E01007016","Sefton 034D","Shoplifting","Offender given penalty notice",NA
